time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,ozone,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime
"Sat Mar 17 2012","Partly cloudy throughout the day.","partly-cloudy-day","1331985308","1332028664","0.84","0.0004","0.0034","1332043200","0.09","rain","81.11","1332018000","58.53","1332072000","81.45","1332018000","58.53","1332072000","59.16","0.71","1020.91","1.04","7.99","1332014400","188","0.43","","","9.64","",,"1331985600","81.11","1332018000","59.1","1331985600","81.45","1332018000"
"Sun Mar 18 2012","Partly cloudy until evening.","partly-cloudy-day","1332071624","1332115112","0.88","0.0001","0.0017","1332046800","0.04","rain","81.68","1332100800","57.99","1332154800","81.68","1332100800","57.99","1332154800","53.13","0.6","1021.51","1.26","10.24","1332100800","185","0.19","","","9.99","",,"1332072000","81.68","1332100800","58.53","1332072000","81.68","1332100800"
"Mon Mar 19 2012","Partly cloudy starting in the evening.","partly-cloudy-night","1332157940","1332201559","0.91","0","0","","0","","83.27","1332190800","61.27","1332244800","83.27","1332190800","61.27","1332244800","55.45","0.62","1019.25","1.6","11.96","1332187200","165","0.23","","","9.72","",,"1332154800","83.27","1332190800","57.99","1332154800","83.27","1332190800"
"Tue Mar 20 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1332244255","1332288006","0.94","0.0002","0.0045","1332234000","0.05","rain","83.52","1332277200","64.59","1332331200","83.52","1332277200","64.59","1332331200","56.79","0.59","1017.14","3.03","15.69","1332270000","142","0.25","","","9.74","",,"1332244800","83.52","1332277200","61.27","1332244800","83.52","1332277200"
"Wed Mar 21 2012","Partly cloudy starting in the afternoon.","partly-cloudy-night","1332330570","1332374453","0.97","0.0002","0.0041","1332316800","0.04","rain","78.9","1332360000","66.31","1332417600","78.9","1332360000","66.45","1332417600","57.73","0.61","1018.06","4.08","14.94","1332349200","128","0.24","","","9.63","",,"1332331200","78.9","1332360000","64.59","1332331200","78.9","1332360000"
"Thu Mar 22 2012","Rain starting in the afternoon, continuing until evening.","rain","1332416886","1332460900","0.01","0.0111","0.0685","1332446400","0.94","rain","73.06","1332435600","62.39","1332482400","73.19","1332435600","62.71","1332482400","60.78","0.81","1018.26","3.26","12.86","1332439200","137","0.64","","","9.07","",,"1332475200","73.06","1332435600","63.16","1332475200","73.19","1332435600"
"Fri Mar 23 2012","Heavy rain until afternoon.","rain","1332503201","1332547347","0.04","0.0217","0.2434","1332514800","0.92","rain","78.39","1332536400","50.8","1332590400","78.39","1332536400","50.8","1332590400","59.54","0.77","1014.2","2.76","14.01","1332536400","192","0.66","","","9.3","",,"1332482400","78.39","1332536400","62.71","1332482400","78.39","1332536400"
"Sat Mar 24 2012","Light rain in the evening.","rain","1332589516","1332633794","0.07","0.0033","0.0291","1332626400","0.74","rain","66.97","1332615600","45.72","1332669600","66.97","1332615600","45.72","1332669600","49.9","0.77","1012.59","1.98","13.04","1332615600","267","0.6","","","9.73","",,"1332648000","66.97","1332615600","49.59","1332648000","66.97","1332615600"
"Sun Mar 25 2012","Foggy in the morning.","fog","1332675832","1332720241","0.1","0.0002","0.0007","1332662400","0.1","rain","72.64","1332712800","50.41","1332763200","72.64","1332712800","50.41","1332763200","50.69","0.78","1014.32","1.17","9.98","1332705600","346","0.51","","","6.57","",,"1332669600","72.64","1332712800","45.72","1332669600","72.64","1332712800"
"Mon Mar 26 2012","Clear throughout the day.","clear-day","1332762147","1332806688","0.13","0","0.0003","1332795600","0","","77.61","1332795600","49.49","1332849600","77.61","1332795600","49.49","1332849600","52.35","0.68","1017.7","2.3","12.09","1332781200","14","0.01","","","8.22","",,"1332763200","77.61","1332795600","50.41","1332763200","77.61","1332795600"
"Tue Mar 27 2012","Partly cloudy overnight.","partly-cloudy-night","1332848463","1332893134","0.16","0","0","","0","","81.46","1332882000","59.12","1332921600","81.46","1332882000","59.12","1332921600","50.83","0.61","1019.84","1.15","11.53","1332864000","128","0.05","","","9.63","",,"1332849600","81.46","1332882000","49.49","1332849600","81.46","1332882000"
"Wed Mar 28 2012","Partly cloudy in the morning.","partly-cloudy-day","1332934779","1332979581","0.19","0","0","","0","","80.67","1332964800","56.65","1333022400","80.67","1332964800","56.65","1333022400","55.13","0.64","1018.51","1.73","9.59","1332961200","219","0.21","","","9.44","",,"1332921600","80.67","1332964800","59.12","1332921600","80.67","1332964800"
"Thu Mar 29 2012","Partly cloudy throughout the day.","partly-cloudy-day","1333021095","1333066027","0.22","0","0","","0","","79.8","1333051200","59.74","1333094400","79.8","1333051200","59.74","1333094400","57.76","0.72","1015.43","0.78","5.97","1333040400","230","0.33","","","8.73","",,"1333022400","79.8","1333051200","56.65","1333022400","79.8","1333051200"
"Fri Mar 30 2012","Rain in the afternoon.","rain","1333107411","1333152474","0.25","0.0052","0.0574","1333141200","0.85","rain","71.48","1333144800","60.8","1333173600","71.96","1333144800","61.07","1333173600","61.08","0.89","1012.66","0.82","8.32","1333148400","192","0.72","","","8.85","",,"1333094400","71.48","1333144800","59.74","1333094400","71.96","1333144800"
"Sat Mar 31 2012","Foggy in the morning.","fog","1333193727","1333238921","0.28","0.0028","0.0244","1333242000","0.68","rain","78.44","1333227600","54.2","1333281600","78.76","1333227600","54.2","1333281600","61.57","0.87","1011.47","0.59","7.58","1333238400","245","0.75","","","5.62","",,"1333252800","78.44","1333227600","59.47","1333252800","78.76","1333227600"
"Sun Apr 01 2012","Partly cloudy in the morning.","partly-cloudy-night","1333280044","1333325367","0.32","0.0006","0.0066","1333303200","0.3","rain","82.47","1333314000","60","1333364400","83.48","1333314000","60.17","1333364400","59.96","0.78","1010.4","1.53","9.25","1333306800","221","0.3","","","7.33","",,"1333281600","82.47","1333314000","54.2","1333281600","83.48","1333314000"
"Mon Apr 02 2012","Partly cloudy until afternoon.","partly-cloudy-day","1333366361","1333411814","0.35","0","0","","0","","83.88","1333400400","58.01","1333454400","85.1","1333400400","58.01","1333454400","62.69","0.76","1010.34","1.11","7.86","1333386000","236","0.17","","","8.83","",,"1333364400","83.88","1333400400","60.17","1333364400","85.1","1333400400"
"Tue Apr 03 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1333452678","1333498261","0.39","0","0","","0","","82.52","1333486800","59.6","1333540800","82.88","1333483200","59.7","1333540800","60.2","0.73","1012.73","0.97","9.31","1333486800","239","0.19","","","9.38","",,"1333454400","82.52","1333486800","58.01","1333454400","82.88","1333483200"
"Wed Apr 04 2012","Rain in the evening.","rain","1333538996","1333584707","0.42","0.0052","0.0654","1333580400","0.84","rain","81.55","1333569600","58.32","1333623600","82.12","1333569600","58.42","1333623600","60.86","0.8","1009.95","0.98","9.5","1333576800","230","0.36","","","9.54","",,"1333540800","81.55","1333569600","59.7","1333540800","82.12","1333569600"
"Thu Apr 05 2012","Rain in the evening.","rain","1333625314","1333671154","0.46","0.008","0.1032","1333674000","0.43","rain","74.06","1333659600","47.98","1333713600","74.06","1333659600","45.9","1333713600","58.15","0.85","1006.77","0.59","13.27","1333670400","294","0.56","","","8.79","",,"1333674000","74.06","1333659600","56.74","1333674000","74.06","1333659600"
"Fri Apr 06 2012","Clear throughout the day.","clear-day","1333711632","1333757601","0.49","0.0006","0.0018","1333695600","0.17","rain","67.63","1333742400","43.34","1333800000","67.63","1333742400","43.34","1333800000","45.17","0.65","1014.67","4.26","12.43","1333746000","6","0.21","","","9.51","",,"1333713600","67.63","1333742400","45.9","1333713600","67.63","1333742400"
"Sat Apr 07 2012","Partly cloudy until evening.","partly-cloudy-day","1333797951","1333844048","0.53","0.0001","0.0016","1333836000","0.04","rain","72.76","1333832400","49.8","1333879200","72.76","1333832400","49.8","1333879200","47.15","0.67","1022.15","0.27","6.9","1333818000","186","0.17","","","10","",,"1333800000","72.76","1333832400","43.34","1333800000","72.76","1333832400"
"Sun Apr 08 2012","Partly cloudy throughout the day.","partly-cloudy-day","1333884271","1333930495","0.57","0.0001","0.0009","1333918800","0.04","rain","73.94","1333911600","43.3","1333972800","73.94","1333911600","43.3","1333972800","50.21","0.7","1022.2","1.6","10.58","1333918800","336","0.38","","","9.34","",,"1333879200","73.94","1333911600","49.8","1333879200","73.94","1333911600"
"Mon Apr 09 2012","Clear throughout the day.","clear-day","1333970591","1334016942","0.61","0","0","","0","","73.06","1334005200","45.25","1334055600","73.06","1334005200","45.25","1334055600","42.4","0.59","1020.22","1.35","9.84","1334005200","307","0.06","","","9.47","",,"1333972800","73.06","1334005200","43.3","1333972800","73.06","1334005200"
"Tue Apr 10 2012","Partly cloudy until evening.","partly-cloudy-day","1334056911","1334103390","0.65","0","0.0005","1334077200","0","","71.6","1334091600","38.64","1334145600","71.6","1334091600","38.64","1334145600","45.49","0.66","1018.06","1.78","11.15","1334091600","315","0.25","","","9.71","",,"1334055600","71.6","1334091600","45.25","1334055600","71.6","1334091600"
"Wed Apr 11 2012","Clear throughout the day.","clear-day","1334143232","1334189837","0.68","0","0","","0","","63.68","1334174400","33.81","1334232000","63.68","1334174400","33.81","1334232000","31.94","0.48","1020.62","3.02","14.5","1334160000","355","0.01","","","9.67","",,"1334145600","63.68","1334174400","38.64","1334145600","63.68","1334174400"
"Thu Apr 12 2012","Clear throughout the day.","clear-day","1334229554","1334276285","0.72","0","0","","0","","64.2","1334268000","41.24","1334311200","64.2","1334268000","41.24","1334311200","34.3","0.59","1022.08","0.41","7.02","1334242800","71","0.02","","","9.66","",,"1334232000","64.2","1334268000","33.81","1334232000","64.2","1334268000"
"Fri Apr 13 2012","Partly cloudy overnight.","partly-cloudy-night","1334315877","1334362732","0.76","0","0","","0","","74.03","1334354400","55.94","1334401200","74.03","1334354400","55.94","1334401200","42.07","0.61","1021.49","0.76","7.25","1334332800","135","0.16","","","9.75","",,"1334311200","74.03","1334354400","41.24","1334311200","74.03","1334354400"
"Sat Apr 14 2012","Partly cloudy until evening.","partly-cloudy-day","1334402200","1334449180","0.79","0","0.0004","1334415600","0","","79.03","1334437200","62.22","1334487600","79.03","1334437200","62.22","1334487600","51.24","0.57","1020.39","3.16","12.75","1334430000","161","0.17","","","10","",,"1334401200","79.03","1334437200","55.94","1334401200","79.03","1334437200"
"Sun Apr 15 2012","Mostly cloudy until evening.","partly-cloudy-day","1334488523","1334535628","0.82","0","0.0003","1334527200","0","","79.59","1334527200","66.96","1334574000","79.91","1334527200","67.43","1334574000","59.93","0.7","1017.75","3.87","13.3","1334516400","168","0.37","","","9.98","",,"1334487600","79.59","1334527200","62.22","1334487600","79.91","1334527200"
"Mon Apr 16 2012","Rain in the morning.","rain","1334574848","1334622076","0.86","0.0083","0.0995","1334588400","0.92","rain","79.96","1334602800","58.03","1334664000","81.31","1334602800","58.03","1334664000","62.28","0.78","1019.18","2.38","13.85","1334584800","211","0.52","","","9.58","",,"1334588400","79.96","1334602800","64.05","1334588400","81.31","1334602800"
"Tue Apr 17 2012","Light rain in the morning and afternoon.","rain","1334661173","1334708524","0.89","0.0102","0.0455","1334689200","0.84","rain","59.69","1334678400","51.64","1334746800","59.7","1334678400","51.64","1334746800","55.37","0.9","1022.48","3.01","12.67","1334696400","11","0.92","","","8.96","",,"1334718000","63.09","1334638800","54.36","1334718000","63.32","1334638800"
"Wed Apr 18 2012","Partly cloudy starting in the afternoon.","partly-cloudy-day","1334747499","1334794972","0.92","0.001","0.0067","1334739600","0.71","rain","72.24","1334779200","48.39","1334833200","72.24","1334779200","48.39","1334833200","52.03","0.74","1018.7","2.85","10.12","1334775600","15","0.54","","","9.71","",,"1334746800","72.24","1334779200","51.64","1334746800","72.24","1334779200"
"Thu Apr 19 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1334833826","1334881421","0.95","0.0007","0.016","1334811600","0.11","rain","75.92","1334869200","56.85","1334905200","75.92","1334869200","56.85","1334905200","52.56","0.72","1015.65","0.91","7.64","1334851200","122","0.18","","","9.61","",,"1334833200","75.92","1334869200","48.39","1334833200","75.92","1334869200"
"Fri Apr 20 2012","Mostly cloudy until evening.","partly-cloudy-day","1334920153","1334967869","0.98","0","0","","0","","74.96","1334959200","53.44","1335013200","74.96","1334959200","53.44","1335013200","57.93","0.8","1011.48","1.52","7.08","1334941200","180","0.49","","","8.87","",,"1334905200","74.96","1334959200","56.85","1334905200","74.96","1334959200"
"Sat Apr 21 2012","Mostly cloudy throughout the day.","partly-cloudy-day","1335006482","1335054318","0.02","0.0003","0.0047","1335006000","0.33","rain","63.12","1335027600","44.09","1335096000","63.12","1335027600","43.41","1335092400","51.99","0.86","1010.49","3.79","13.87","1335038400","356","0.84","","","8.86","",,"1335067200","63.12","1335027600","47.5","1335063600","63.12","1335027600"
"Sun Apr 22 2012","Partly cloudy throughout the day.","partly-cloudy-day","1335092811","1335140767","0.04","0.0001","0.0006","1335139200","0.04","rain","62.47","1335124800","40.77","1335178800","62.47","1335124800","38.76","1335182400","42.31","0.69","1010.81","4.61","16.49","1335132000","346","0.5","","","9.35","",,"1335096000","62.47","1335124800","43.41","1335092400","62.47","1335124800"
"Mon Apr 23 2012","Partly cloudy in the evening.","partly-cloudy-day","1335179142","1335227215","0.07","0","0.0002","1335157200","0","","59.81","1335214800","39.54","1335265200","59.81","1335214800","39.54","1335265200","32.46","0.54","1013.85","5.01","18.07","1335200400","327","0.16","","","9.68","",,"1335178800","59.81","1335214800","38.76","1335182400","59.81","1335214800"
"Tue Apr 24 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1335265473","1335313664","0.1","0","0","","0","","69.54","1335301200","53.96","1335351600","69.54","1335301200","53.96","1335351600","39.62","0.57","1013.48","2.7","14.14","1335283200","275","0.16","","","9.68","",,"1335265200","69.54","1335301200","39.54","1335265200","69.54","1335301200"
"Wed Apr 25 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1335351805","1335400113","0.13","0","0","","0","","81.79","1335384000","65.91","1335441600","82.57","1335384000","65.91","1335441600","53.84","0.62","1010.82","3.32","13.6","1335380400","215","0.12","","","9.68","",,"1335351600","81.79","1335384000","53.96","1335351600","82.57","1335384000"
"Thu Apr 26 2012","Mostly cloudy throughout the day.","partly-cloudy-day","1335438138","1335486563","0.17","0","0","","0","","78.26","1335474000","65.15","1335524400","78.8","1335474000","65.6","1335524400","61.31","0.71","1012.15","4.08","15.18","1335459600","234","0.57","","","9.71","",,"1335441600","78.26","1335474000","65.91","1335441600","78.8","1335474000"
"Fri Apr 27 2012","Rain in the evening.","rain","1335524472","1335573012","0.2","0.0104","0.1805","1335564000","0.81","rain","78.64","1335553200","62","1335610800","79.37","1335553200","62.28","1335610800","64.53","0.83","1015.13","0.16","6.33","1335560400","56","0.67","","","8.33","",,"1335524400","78.64","1335553200","65.6","1335524400","79.37","1335553200"
"Sat Apr 28 2012","Partly cloudy until afternoon.","partly-cloudy-day","1335610808","1335659461","0.23","0.0001","0.0009","1335600000","0.11","rain","82.18","1335646800","59.78","1335697200","82.49","1335646800","59.89","1335697200","61.29","0.75","1016.51","2.28","11.34","1335650400","201","0.16","","","9.04","",,"1335610800","82.18","1335646800","62.28","1335610800","82.49","1335646800"
"Sun Apr 29 2012","Partly cloudy until evening.","partly-cloudy-day","1335697144","1335745910","0.27","0","0","","0","","85.33","1335733200","58.51","1335783600","85.33","1335733200","58.51","1335783600","60.75","0.71","1018.81","0.88","8.23","1335722400","202","0.18","","","9.46","",,"1335697200","85.33","1335733200","59.89","1335697200","85.33","1335733200"
"Mon Apr 30 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1335783481","1335832359","0.3","0","0","","0","","85.98","1335812400","61.07","1335870000","87.01","1335812400","61.28","1335870000","61.95","0.71","1018.49","1.49","9.34","1335816000","219","0.17","","","9.2","",,"1335783600","85.98","1335812400","58.51","1335783600","87.01","1335812400"
"Tue May 01 2012","Partly cloudy until evening.","partly-cloudy-day","1335869820","1335918809","0.34","0","0","","0","","87.47","1335906000","65.07","1335956400","89.5","1335902400","65.58","1335956400","63.32","0.7","1017.11","1.52","11.36","1335898800","196","0.24","","","9.63","",,"1335870000","87.47","1335906000","61.28","1335870000","89.5","1335902400"
"Wed May 02 2012","Partly cloudy throughout the day.","partly-cloudy-day","1335956159","1336005258","0.37","0","0","","0","","88.26","1335992400","67.53","1336042800","89.87","1335992400","68.32","1336042800","64.71","0.69","1017.27","1.25","8.91","1335978000","169","0.36","","","9.08","",,"1335956400","88.26","1335992400","65.58","1335956400","89.87","1335992400"
"Thu May 03 2012","Rain until afternoon.","rain","1336042500","1336091707","0.41","0.0176","0.0824","1336050000","0.97","rain","72.46","1336082400","64.01","1336129200","73.43","1336082400","64.64","1336129200","65.93","0.89","1018.71","1.27","9.09","1336064400","170","0.69","","","8.46","",,"1336104000","72.92","1336021200","66.94","1336104000","73.66","1336021200"
"Fri May 04 2012","Mostly cloudy until evening.","partly-cloudy-day","1336128842","1336178156","0.45","0.0001","0.001","1336122000","0.16","rain","82.72","1336165200","64.15","1336215600","86.47","1336165200","64.82","1336215600","66.98","0.85","1017.22","1.26","7.63","1336165200","193","0.47","","","7.82","",,"1336129200","82.72","1336165200","64.64","1336129200","86.47","1336165200"
"Sat May 05 2012","Partly cloudy throughout the day.","partly-cloudy-day","1336215185","1336264605","0.48","0.0003","0.0028","1336233600","0.24","rain","85.74","1336255200","67.03","1336309200","90.83","1336255200","67.67","1336309200","67.46","0.81","1014.49","0.53","9.22","1336244400","235","0.33","","","8.31","",,"1336215600","85.74","1336255200","64.82","1336215600","90.83","1336255200"
"Sun May 06 2012","Partly cloudy throughout the day.","partly-cloudy-day","1336301529","1336351054","0.52","0.0047","0.0262","1336309200","0.71","rain","87.63","1336338000","63.28","1336388400","89.52","1336334400","63.68","1336388400","66.02","0.76","1013.72","0.31","9.17","1336302000","311","0.44","","","9.06","",,"1336309200","87.63","1336338000","67.67","1336309200","89.52","1336334400"
"Mon May 07 2012","Partly cloudy throughout the day.","partly-cloudy-day","1336387875","1336437503","0.56","0.0006","0.0044","1336413600","0.16","rain","76.95","1336417200","63.26","1336467600","77.75","1336417200","63.8","1336467600","64.13","0.83","1012.54","1.03","9","1336424400","183","0.45","","","9.54","",,"1336388400","76.95","1336417200","63.68","1336388400","77.75","1336417200"
"Tue May 08 2012","Mostly cloudy throughout the day.","partly-cloudy-day","1336474222","1336523952","0.6","0.0001","0.0007","1336510800","0.03","rain","79.39","1336507200","59.1","1336564800","79.91","1336507200","59.1","1336564800","63.93","0.81","1012.55","1.07","6.88","1336500000","302","0.73","","","7.78","",,"1336467600","79.39","1336507200","63.8","1336467600","79.91","1336507200"
"Wed May 09 2012","Mostly cloudy until evening.","partly-cloudy-day","1336560570","1336610401","0.63","0.003","0.0227","1336564800","0.93","rain","74.85","1336597200","48.51","1336647600","74.85","1336597200","48.51","1336647600","54.27","0.69","1012.21","2.48","12.09","1336604400","351","0.54","","","9.66","",,"1336622400","74.85","1336597200","57.14","1336622400","74.85","1336597200"
"Thu May 10 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1336646919","1336696849","0.67","0","0","","0","","75.2","1336683600","48.69","1336734000","75.2","1336683600","48.69","1336734000","48.26","0.61","1013.97","1.49","10.54","1336680000","358","0.17","","","9.74","",,"1336647600","75.2","1336683600","48.51","1336647600","75.2","1336683600"
"Fri May 11 2012","Partly cloudy starting in the afternoon.","partly-cloudy-night","1336733270","1336783298","0.71","0","0","","0","","77.3","1336770000","61.76","1336802400","77.3","1336770000","61.76","1336802400","49.23","0.62","1018.67","1.01","7.5","1336752000","110","0.14","","","9.62","",,"1336734000","77.3","1336770000","48.69","1336734000","77.3","1336770000"
"Sat May 12 2012","Rain in the evening and overnight.","rain","1336819622","1336869746","0.74","0.0077","0.0685","1336870800","0.89","rain","77.72","1336849200","63.71","1336906800","77.88","1336849200","64.24","1336906800","58.72","0.71","1020","2.17","14.28","1336849200","135","0.85","","","9.67","",,"1336802400","77.72","1336849200","61.76","1336802400","77.88","1336849200"
"Sun May 13 2012","Rain in the morning and afternoon.","rain","1336905975","1336956193","0.77","0.0289","0.0691","1336896000","0.95","rain","67.18","1336946400","61.96","1336993200","68.01","1336946400","62.38","1336993200","63.69","0.94","1016.09","2.54","10.4","1336921200","138","0.99","","","8.1","",,"1336906800","67.18","1336946400","64.24","1336906800","68.01","1336946400"
"Mon May 14 2012","Rain starting in the afternoon, continuing until evening.","rain","1336992330","1337042641","0.81","0.0108","0.1024","1337032800","0.65","rain","71.75","1337032800","60.6","1337079600","72.45","1337032800","60.84","1337079600","63.43","0.91","1014.69","0.7","4.07","1337022000","315","0.91","","","7.53","",,"1336993200","71.75","1337032800","62.38","1336993200","72.45","1337032800"
"Tue May 15 2012","Partly cloudy until evening.","partly-cloudy-day","1337078686","1337129088","0.84","0.0002","0.001","1337130000","0.1","rain","77.69","1337119200","55.94","1337166000","77.69","1337119200","55.94","1337166000","60.55","0.78","1015.33","1.57","7.07","1337112000","1","0.48","","","9.62","",,"1337079600","77.69","1337119200","60.83","1337140800","77.69","1337119200"
"Wed May 16 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1337165044","1337215535","0.87","0","0","","0","","82.37","1337202000","56.84","1337252400","82.37","1337202000","56.84","1337252400","57.43","0.7","1015.41","0.97","7.07","1337184000","347","0.2","","","8.74","",,"1337166000","82.37","1337202000","55.94","1337166000","82.37","1337202000"
"Thu May 17 2012","Partly cloudy starting in the afternoon.","partly-cloudy-day","1337251403","1337301981","0.9","0.0002","0.0034","1337310000","0.06","rain","85.99","1337288400","62.05","1337331600","85.99","1337288400","62.19","1337331600","58.19","0.66","1014.62","0.46","6.17","1337284800","28","0.26","","","8.31","",,"1337252400","85.99","1337288400","56.84","1337252400","85.99","1337288400"
"Fri May 18 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1337337763","1337388427","0.93","0.0009","0.0113","1337382000","0.17","rain","85.39","1337374800","63.53","1337418000","85.91","1337374800","63.77","1337425200","61.47","0.7","1015.77","0.87","8.42","1337356800","150","0.22","","","9.37","",,"1337331600","85.39","1337374800","62.19","1337331600","85.91","1337374800"
"Sat May 19 2012","Partly cloudy in the afternoon.","partly-cloudy-day","1337424125","1337474873","0.96","0.0005","0.0086","1337468400","0.15","rain","84.42","1337457600","60.36","1337511600","84.96","1337457600","60.5","1337511600","61.16","0.68","1018.22","0.29","7.86","1337439600","133","0.13","","","9.62","",,"1337418000","84.42","1337457600","63.77","1337425200","84.96","1337457600"
"Sun May 20 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1337510488","1337561318","0.99","0","0","","0","","86.2","1337544000","64.56","1337601600","86.2","1337544000","65.02","1337601600","60.58","0.67","1018.55","0.4","7.28","1337547600","13","0.13","","","9.47","",,"1337511600","86.2","1337544000","60.5","1337511600","86.2","1337544000"
"Mon May 21 2012","Rain starting in the evening.","rain","1337596853","1337647762","0.02","0.0164","0.0979","1337644800","0.85","rain","82.27","1337626800","61.09","1337680800","83.08","1337626800","61.39","1337680800","62.23","0.77","1016.42","0.86","10.12","1337630400","321","0.53","","","9.05","",,"1337659200","82.27","1337626800","63.67","1337659200","83.08","1337626800"
"Tue May 22 2012","Mostly cloudy until evening.","partly-cloudy-day","1337683220","1337734206","0.05","0.0024","0.034","1337662800","0.82","rain","77.16","1337724000","54.49","1337770800","77.3","1337716800","54.49","1337770800","60.84","0.8","1013.29","1.37","7.57","1337720400","322","0.55","","","8.5","",,"1337680800","77.16","1337724000","61.39","1337680800","77.3","1337716800"
"Wed May 23 2012","Partly cloudy in the afternoon.","partly-cloudy-day","1337769587","1337820650","0.08","0","0.0006","1337781600","0","","81.87","1337806800","57.92","1337857200","81.87","1337806800","57.92","1337857200","55.76","0.67","1011.6","0.48","8.41","1337796000","206","0.09","","","9.02","",,"1337770800","81.87","1337806800","54.49","1337770800","81.87","1337806800"
"Thu May 24 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1337855957","1337907092","0.12","0","0.0003","1337860800","0","","88.27","1337889600","65.49","1337943600","89.31","1337889600","66.05","1337943600","61.35","0.67","1011.74","2.01","11.14","1337896800","169","0.15","","","9.5","",,"1337857200","88.27","1337889600","57.92","1337857200","89.31","1337889600"
"Fri May 25 2012","Clear throughout the day.","clear-day","1337942328","1337993534","0.15","0","0","","0","","89.81","1337979600","64.88","1338030000","92.58","1337972400","65.53","1338030000","65.99","0.69","1017.09","1.15","9.32","1337976000","198","0.07","","","8.83","",,"1337943600","89.81","1337979600","66.05","1337943600","92.58","1337972400"
"Sat May 26 2012","Clear throughout the day.","clear-day","1338028700","1338079976","0.18","0","0","","0","","92.34","1338066000","66.58","1338116400","94.14","1338066000","67.27","1338116400","65.88","0.68","1019.26","0.39","6.69","1338058800","304","0.03","","","8.74","",,"1338030000","92.34","1338066000","65.53","1338030000","94.14","1338066000"
"Sun May 27 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1338115074","1338166417","0.22","0","0","","0","","92.08","1338152400","73.78","1338188400","95.91","1338152400","74.6","1338188400","67.48","0.69","1016.55","0.44","8.94","1338134400","118","0.17","","","9.05","",,"1338116400","92.08","1338152400","67.27","1338116400","95.91","1338152400"
"Mon May 28 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1338201449","1338252857","0.25","0.0022","0.0519","1338253200","0.23","rain","90.99","1338238800","69.84","1338289200","94.13","1338238800","70.69","1338289200","67.25","0.64","1013.85","0.99","10.36","1338213600","125","0.28","","","9.94","",,"1338264000","90.99","1338238800","74.58","1338264000","94.13","1338238800"
"Tue May 29 2012","Partly cloudy until afternoon.","partly-cloudy-day","1338287827","1338339296","0.29","0.0005","0.0057","1338346800","0.17","rain","90.57","1338325200","61.45","1338375600","95.34","1338325200","61.77","1338375600","67.27","0.69","1011.32","0.24","11.2","1338343200","244","0.26","","","9.71","",,"1338350400","90.57","1338325200","69.08","1338350400","95.34","1338325200"
"Wed May 30 2012","Partly cloudy starting in the evening.","partly-cloudy-night","1338374205","1338425734","0.32","0.0001","0.0003","1338375600","0.08","rain","91.51","1338411600","68.1","1338454800","91.51","1338411600","68.57","1338454800","61.14","0.65","1010.86","0.45","6.12","1338404400","1","0.18","","","9.03","",,"1338375600","91.51","1338411600","61.77","1338375600","91.51","1338411600"
"Thu May 31 2012","Partly cloudy throughout the day.","partly-cloudy-day","1338460585","1338512171","0.36","0","0","","0","","86","1338494400","62.72","1338555600","87.73","1338498000","63.02","1338555600","64.1","0.69","1009.13","1.87","11.9","1338508800","192","0.5","","","9.4","",,"1338454800","86","1338494400","68.57","1338454800","87.73","1338498000"
"Fri Jun 01 2012","Mostly cloudy until evening.","partly-cloudy-day","1338546967","1338598608","0.4","0.0026","0.0234","1338555600","0.75","rain","71.24","1338577200","50.13","1338634800","71.24","1338577200","50.13","1338634800","56.98","0.74","1010.7","2.35","12.3","1338573600","299","0.66","","","9.46","",,"1338609600","71.24","1338577200","55.18","1338609600","71.24","1338577200"
"Sat Jun 02 2012","Partly cloudy starting in the afternoon, continuing until evening.","partly-cloudy-day","1338633351","1338685044","0.44","0","0.0003","1338663600","0","","76","1338667200","57.94","1338717600","76","1338667200","57.94","1338717600","52.92","0.69","1014.62","1.37","11.06","1338663600","266","0.25","","","9.86","",,"1338634800","76","1338667200","50.13","1338634800","76","1338667200"
